Subject,WorkTimeInSeconds,AnnaTotal,KateTotal,Winner,Prompt,AnswerType,Answer,Comprehension1,Comprehension2,Comprehension3,Anna1,Anna2,Kate1,Kate2
1005,67,7,10,KATE,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,2,5,4,6
933,197,12,12,ANNA,TRUSTWORTHY,Likert,4,TRUE,TRUE,TRUE,6,6,6,6
636,303,4,2,ANNA,"NATURAL",Likert,1,TRUE,TRUE,TRUE,2,2,1,1
49,286,4,2,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,3,1,1,1
940,67,4,2,ANNA,"NATURAL",Likert,7,TRUE,TRUE,TRUE,2,2,1,1
1022,120,7,10,KATE,TRUSTWORTHY,Likert,1,TRUE,TRUE,TRUE,1,6,6,4
425,139,4,2,ANNA,"NATURAL",Likert,1,TRUE,TRUE,TRUE,3,1,1,1
154,456,10,12,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,4,6,6,6
1109,206,10,7,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,4,6,3,4
217,226,2,2,KATE,"NATURAL",Likert,1,TRUE,TRUE,TRUE,1,1,1,1
872,154,7,4,ANNA,TRUSTWORTHY,Likert,2,TRUE,TRUE,TRUE,1,6,1,3
717,169,2,2,KATE,CORRECT,Likert,7,TRUE,TRUE,TRUE,1,1,1,1
975,154,4,2,ANNA,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,3,1,1,1
630,111,12,12,ANNA,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,6,6,6,6
505,161,12,12,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,6,6,6,6
375,263,10,12,KATE,CORRECT,Likert,1,TRUE,TRUE,TRUE,6,4,6,6
925,200,7,10,KATE,TRUE,Likert,2,TRUE,TRUE,TRUE,2,5,5,5
354,98,10,7,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,5,5,1,6
31,956,2,2,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,1,1,1,1
1336,97,7,4,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,6,1,3,1
1391,259,2,2,KATE,RIGHT,Likert,7,TRUE,FALSE,FALSE,1,1,1,1
232,134,7,10,KATE,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,4,3,5,5
897,206,10,12,KATE,TRUSTWORTHY,Likert,4,TRUE,TRUE,TRUE,4,6,6,6
15,140,4,2,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,2,2,1,1
1149,68,4,2,ANNA,"NATURAL",Likert,4,TRUE,TRUE,TRUE,1,3,1,1
1296,146,12,12,ANNA,JUSTIFIED,Likert,7,TRUE,TRUE,TRUE,6,6,6,6
584,312,2,2,KATE,CORRECT,Likert,1,TRUE,TRUE,FALSE,1,1,1,1
772,858,12,12,ANNA,JUSTIFIED,Likert,6,TRUE,FALSE,FALSE,6,6,6,6
346,296,12,12,ANNA,TRUE,Likert,7,TRUE,TRUE,FALSE,6,6,6,6
341,147,2,2,KATE,CORRECT,Likert,1,TRUE,TRUE,TRUE,1,1,1,1
1191,115,10,12,KATE,"NATURAL",Likert,1,TRUE,FALSE,TRUE,5,5,6,6
50,144,12,12,ANNA,TRUSTWORTHY,Likert,4,TRUE,TRUE,FALSE,6,6,6,6
856,123,10,7,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,6,4,1,6
1367,62,4,7,KATE,JUSTIFIED,Likert,5,FALSE,TRUE,TRUE,3,1,6,1
1384,198,10,12,KATE,TRUSTWORTHY,Likert,3,TRUE,TRUE,TRUE,4,6,6,6
1184,129,7,4,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,6,1,3,1
1381,111,10,12,KATE,TRUSTWORTHY,Likert,1,TRUE,TRUE,TRUE,6,4,6,6
1246,171,2,2,KATE,CORRECT,Likert,5,FALSE,TRUE,TRUE,1,1,1,1
996,80,12,12,ANNA,TRUSTWORTHY,Likert,7,TRUE,TRUE,TRUE,6,6,6,6
808,149,10,7,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,5,5,3,4
1090,691,4,2,ANNA,JUSTIFIED,Likert,2,TRUE,TRUE,TRUE,3,1,1,1
700,145,2,2,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,1,1,1,1
396,225,4,2,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,1,3,1,1
1297,274,4,2,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,2,2,1,1
644,220,4,7,KATE,CORRECT,Likert,1,TRUE,TRUE,TRUE,3,1,5,2
382,465,12,12,ANNA,"NATURAL",Likert,7,TRUE,TRUE,TRUE,6,6,6,6
478,676,12,12,ANNA,"NATURAL",Likert,7,TRUE,TRUE,FALSE,6,6,6,6
492,303,12,12,ANNA,"NATURAL",Likert,6,TRUE,TRUE,TRUE,6,6,6,6
433,199,12,12,ANNA,"NATURAL",Likert,6,TRUE,TRUE,TRUE,6,6,6,6
578,163,12,12,ANNA,"NATURAL",Likert,5,TRUE,TRUE,TRUE,6,6,6,6
616,549,12,12,ANNA,"NATURAL",Likert,7,TRUE,TRUE,TRUE,6,6,6,6
1208,60,12,12,ANNA,"NATURAL",Likert,3,TRUE,FALSE,FALSE,6,6,6,6
840,1021,12,12,ANNA,"NATURAL",Likert,7,TRUE,TRUE,TRUE,6,6,6,6
56,413,12,12,ANNA,"NATURAL",Likert,7,TRUE,TRUE,TRUE,6,6,6,6
155,261,12,12,ANNA,"NATURAL",Likert,6,TRUE,TRUE,TRUE,6,6,6,6
1361,199,4,7,KATE,JUSTIFIED,Likert,3,TRUE,TRUE,TRUE,3,1,2,5
622,227,10,7,ANNA,TRUSTWORTHY,Likert,6,TRUE,TRUE,TRUE,6,4,1,6
646,96,4,2,ANNA,TRUSTWORTHY,Likert,2,TRUE,FALSE,TRUE,2,2,1,1
10,320,10,7,ANNA,"NATURAL",Likert,6,TRUE,TRUE,TRUE,5,5,1,6
100,146,10,7,ANNA,"NATURAL",Likert,5,TRUE,TRUE,TRUE,4,6,4,3
24,273,7,4,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,2,5,3,1
39,112,7,10,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,5,2,5,5
319,307,7,4,ANNA,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,1,6,3,1
1411,92,10,12,KATE,"NATURAL",Likert,1,TRUE,TRUE,TRUE,4,6,6,6
1042,249,4,7,KATE,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,1,3,1,6
1069,605,10,7,ANNA,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,4,6,2,5
1413,563,7,4,ANNA,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,4,3,1,3
1,49,10,7,ANNA,JUSTIFIED,Likert,6,TRUE,TRUE,TRUE,5,5,3,4
16,118,7,10,KATE,TRUSTWORTHY,Likert,4,TRUE,FALSE,TRUE,1,6,5,5
147,167,4,2,ANNA,TRUSTWORTHY,Likert,2,TRUE,TRUE,TRUE,1,3,1,1
784,393,7,4,ANNA,TRUSTWORTHY,Likert,2,TRUE,TRUE,TRUE,3,4,2,2
278,174,10,12,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,5,5,6,6
679,144,7,10,KATE,CORRECT,Likert,1,TRUE,TRUE,TRUE,3,4,4,6
420,186,7,10,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,6,1,6,4
143,198,4,7,KATE,"NATURAL",Likert,3,TRUE,TRUE,TRUE,3,1,3,4
301,224,7,4,ANNA,"NATURAL",Likert,6,TRUE,TRUE,TRUE,2,5,2,2
711,128,7,4,ANNA,JUSTIFIED,Likert,7,TRUE,TRUE,TRUE,5,2,1,3
917,143,7,4,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,1,6,1,3
675,124,7,10,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,2,5,4,6
1022,176,7,10,KATE,TRUSTWORTHY,Likert,7,TRUE,FALSE,TRUE,3,4,5,5
157,99,7,4,ANNA,RIGHT,Likert,6,TRUE,TRUE,FALSE,6,1,3,1
406,172,7,10,KATE,TRUSTWORTHY,Likert,2,TRUE,TRUE,TRUE,1,6,4,6
233,155,10,7,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,5,5,3,4
1344,142,10,7,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,5,5,4,3
1271,130,4,7,KATE,CORRECT,Likert,1,TRUE,TRUE,TRUE,1,3,1,6
1346,117,7,4,ANNA,TRUSTWORTHY,Likert,7,TRUE,TRUE,TRUE,2,5,3,1
1368,119,4,7,KATE,"NATURAL",Likert,2,TRUE,TRUE,TRUE,2,2,2,5
1033,66,4,2,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,3,1,1,1
500,117,7,10,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,6,1,4,6
1165,226,4,7,KATE,TRUSTWORTHY,Likert,4,TRUE,FALSE,TRUE,3,1,4,3
1216,144,4,7,KATE,TRUSTWORTHY,Likert,4,TRUE,FALSE,TRUE,2,2,3,4
607,62,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,1,3,1,6
478,107,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,1,3,6,1
430,146,7,4,ANNA,RIGHT,Likert,4,TRUE,TRUE,TRUE,1,6,2,2
314,216,4,7,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,2,2,5,2
292,205,7,10,KATE,"NATURAL",Likert,1,TRUE,TRUE,TRUE,4,3,5,5
1020,183,7,10,KATE,"NATURAL",Likert,4,TRUE,TRUE,TRUE,4,3,5,5
1185,96,7,10,KATE,"NATURAL",Likert,3,TRUE,TRUE,TRUE,4,3,5,5
749,453,10,12,KATE,CORRECT,Likert,1,TRUE,TRUE,TRUE,5,5,6,6
1393,251,7,10,KATE,CORRECT,Likert,7,TRUE,TRUE,TRUE,2,5,4,6
88,735,7,4,ANNA,RIGHT,Likert,3,TRUE,TRUE,TRUE,1,6,3,1
483,112,4,2,ANNA,TRUE,Likert,6,TRUE,TRUE,TRUE,3,1,1,1
1301,149,7,4,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,1,6,3,1
816,141,7,10,KATE,"NATURAL",Likert,6,TRUE,TRUE,TRUE,6,1,6,4
609,218,7,4,ANNA,"NATURAL",Likert,5,TRUE,TRUE,FALSE,1,6,3,1
783,1140,4,7,KATE,JUSTIFIED,Likert,6,TRUE,TRUE,TRUE,2,2,5,2
861,125,7,10,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,1,6,6,4
922,145,10,12,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,6,4,6,6
1104,174,10,12,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,6,4,6,6
1422,1031,10,12,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,6,4,6,6
363,566,10,7,ANNA,JUSTIFIED,Likert,6,TRUE,TRUE,TRUE,4,6,2,5
1268,233,10,7,ANNA,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,4,6,2,5
1288,163,10,7,ANNA,JUSTIFIED,Likert,1,TRUE,FALSE,TRUE,4,6,2,5
215,545,7,10,KATE,TRUSTWORTHY,Likert,7,TRUE,TRUE,FALSE,1,6,4,6
1060,83,4,7,KATE,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,2,2,1,6
515,140,4,7,KATE,TRUSTWORTHY,Likert,5,FALSE,TRUE,TRUE,1,3,5,2
958,222,4,7,KATE,RIGHT,Likert,1,TRUE,FALSE,TRUE,2,2,2,5
488,54,10,7,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,5,5,2,5
1377,70,10,12,KATE,CORRECT,Likert,1,TRUE,TRUE,TRUE,5,5,6,6
410,58,10,7,ANNA,TRUSTWORTHY,Likert,4,TRUE,TRUE,TRUE,6,4,4,3
594,15,7,4,ANNA,TRUE,Likert,5,FALSE,TRUE,FALSE,2,5,1,3
1140,94,7,4,ANNA,JUSTIFIED,Likert,7,TRUE,TRUE,TRUE,3,4,1,3
1052,197,7,10,KATE,"NATURAL",Likert,1,TRUE,TRUE,TRUE,6,1,4,6
610,181,7,10,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,4,3,5,5
566,98,10,7,ANNA,TRUE,Likert,5,TRUE,TRUE,TRUE,4,6,6,1
198,366,10,7,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,6,4,6,1
367,199,10,7,ANNA,JUSTIFIED,Likert,7,TRUE,TRUE,TRUE,4,6,3,4
899,129,7,10,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,3,4,5,5
1011,94,10,7,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,4,6,4,3
238,132,10,12,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,6,4,6,6
660,392,4,2,ANNA,TRUSTWORTHY,Likert,2,TRUE,TRUE,TRUE,1,3,1,1
946,108,10,7,ANNA,TRUSTWORTHY,Likert,4,TRUE,TRUE,TRUE,5,5,4,3
239,250,4,2,ANNA,CORRECT,Likert,7,TRUE,TRUE,FALSE,1,3,1,1
288,524,4,2,ANNA,CORRECT,Likert,7,TRUE,FALSE,TRUE,1,3,1,1
536,136,4,2,ANNA,TRUSTWORTHY,Likert,2,TRUE,TRUE,FALSE,2,2,1,1
678,151,7,10,KATE,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,5,2,5,5
492,440,7,10,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,2,5,4,6
596,106,10,7,ANNA,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,6,4,2,5
1111,189,4,7,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,2,2,1,6
133,88,4,2,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,1,3,1,1
541,176,10,12,KATE,CORRECT,Likert,1,TRUE,TRUE,TRUE,5,5,6,6
1027,176,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,3,1,3,4
241,192,7,4,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,1,6,3,1
226,348,10,7,ANNA,CORRECT,Likert,1,TRUE,FALSE,TRUE,6,4,6,1
270,795,7,10,KATE,CORRECT,Likert,7,FALSE,TRUE,FALSE,6,1,4,6
754,996,4,7,KATE,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,3,1,2,5
966,98,7,10,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,3,4,4,6
508,1054,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,1,3,5,2
1354,993,7,10,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,2,5,4,6
348,552,4,7,KATE,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,2,2,2,5
1013,104,4,7,KATE,CORRECT,Likert,1,TRUE,TRUE,TRUE,2,2,3,4
813,457,4,2,ANNA,TRUSTWORTHY,Likert,2,TRUE,TRUE,TRUE,2,2,1,1
1177,52,4,2,ANNA,CORRECT,Likert,6,TRUE,TRUE,TRUE,1,3,1,1
1334,440,7,4,ANNA,RIGHT,Likert,6,TRUE,TRUE,TRUE,3,4,1,3
1320,114,10,7,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,5,5,3,4
414,126,4,7,KATE,RIGHT,Likert,1,TRUE,FALSE,TRUE,1,3,6,1
1418,239,10,7,ANNA,TRUSTWORTHY,Likert,4,TRUE,TRUE,TRUE,4,6,6,1
914,278,10,7,ANNA,"NATURAL",Likert,7,TRUE,FALSE,TRUE,4,6,2,5
307,90,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,3,1,6,1
191,359,7,4,ANNA,RIGHT,Likert,1,TRUE,TRUE,TRUE,1,6,1,3
1297,180,7,4,ANNA,TRUSTWORTHY,Likert,2,TRUE,FALSE,FALSE,1,6,3,1
828,73,7,4,ANNA,TRUSTWORTHY,Likert,4,TRUE,TRUE,TRUE,1,6,3,1
798,96,7,4,ANNA,TRUSTWORTHY,Likert,3,TRUE,TRUE,TRUE,1,6,3,1
295,148,10,12,KATE,CORRECT,Likert,7,TRUE,TRUE,TRUE,5,5,6,6
493,59,10,7,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,4,6,2,5
638,258,4,2,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,1,3,1,1
721,295,7,10,KATE,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,6,1,5,5
1408,81,7,10,KATE,JUSTIFIED,Likert,1,FALSE,TRUE,TRUE,6,1,5,5
1249,512,7,4,ANNA,"NATURAL",Likert,6,TRUE,TRUE,TRUE,5,2,2,2
765,156,10,12,KATE,"NATURAL",Likert,4,TRUE,TRUE,TRUE,4,6,6,6
1261,870,7,10,KATE,TRUSTWORTHY,Likert,1,TRUE,TRUE,TRUE,1,6,5,5
973,58,10,7,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,6,4,5,2
351,104,7,10,KATE,"NATURAL",Likert,1,TRUE,TRUE,TRUE,5,2,5,5
1317,242,7,4,ANNA,"NATURAL",Likert,2,TRUE,TRUE,TRUE,6,1,2,2
937,109,7,10,KATE,"NATURAL",Likert,7,TRUE,TRUE,TRUE,3,4,6,4
499,140,7,10,KATE,"NATURAL",Likert,2,TRUE,TRUE,TRUE,1,6,5,5
903,145,7,10,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,1,6,5,5
787,766,7,10,KATE,"NATURAL",Likert,4,TRUE,TRUE,TRUE,4,3,4,6
412,296,7,4,ANNA,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,2,5,1,3
1204,142,4,7,KATE,"NATURAL",Likert,2,TRUE,TRUE,TRUE,2,2,1,6
1265,709,10,7,ANNA,"NATURAL",Likert,7,TRUE,TRUE,TRUE,4,6,4,3
496,39,10,12,KATE,CORRECT,Likert,1,TRUE,TRUE,FALSE,5,5,6,6
1207,231,7,10,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,4,3,4,6
323,352,10,12,KATE,RIGHT,Likert,4,TRUE,FALSE,TRUE,5,5,6,6
985,48,7,10,KATE,"NATURAL",Likert,5,FALSE,FALSE,FALSE,6,1,4,6
1237,289,7,4,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,3,4,3,1
338,218,4,7,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,2,2,6,1
1181,48,10,7,ANNA,TRUSTWORTHY,Likert,4,TRUE,TRUE,TRUE,5,5,6,1
1190,187,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,3,1,2,5
433,244,4,7,KATE,"NATURAL",Likert,2,TRUE,TRUE,TRUE,2,2,2,5
422,823,7,4,ANNA,CORRECT,Likert,7,TRUE,TRUE,TRUE,1,6,3,1
690,526,7,4,ANNA,TRUE,Likert,1,FALSE,TRUE,FALSE,5,2,3,1
1070,397,4,7,KATE,"NATURAL",Likert,1,TRUE,FALSE,TRUE,2,2,4,3
1285,337,4,7,KATE,"NATURAL",Likert,1,TRUE,TRUE,TRUE,2,2,4,3
1152,60,7,10,KATE,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,3,4,5,5
950,82,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,3,1,5,2
1325,549,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,3,1,5,2
1240,182,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,3,1,5,2
385,762,7,10,KATE,TRUE,Likert,1,TRUE,TRUE,FALSE,2,5,4,6
129,107,4,2,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,3,1,1,1
640,181,4,2,ANNA,RIGHT,Likert,7,FALSE,TRUE,FALSE,3,1,1,1
748,512,4,2,ANNA,RIGHT,Likert,6,TRUE,TRUE,TRUE,3,1,1,1
58,173,10,12,KATE,RIGHT,Likert,6,FALSE,TRUE,TRUE,5,5,6,6
390,178,7,10,KATE,TRUE,Likert,1,FALSE,TRUE,TRUE,4,3,6,4
668,65,7,4,ANNA,"NATURAL",Likert,1,TRUE,TRUE,FALSE,4,3,1,3
14,157,7,4,ANNA,"NATURAL",Likert,5,TRUE,TRUE,TRUE,4,3,1,3
355,373,4,7,KATE,RIGHT,Likert,1,TRUE,FALSE,TRUE,1,3,2,5
316,167,10,7,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,5,5,1,6
221,183,4,7,KATE,RIGHT,Likert,1,TRUE,TRUE,TRUE,1,3,1,6
569,118,7,4,ANNA,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,4,3,2,2
964,135,10,7,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,5,5,2,5
427,1136,10,7,ANNA,RIGHT,Likert,5,TRUE,FALSE,TRUE,5,5,2,5
882,108,10,7,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,5,5,2,5
554,83,10,12,KATE,JUSTIFIED,Likert,2,FALSE,TRUE,TRUE,4,6,6,6
924,189,7,4,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,1,6,3,1
1238,574,7,4,ANNA,"NATURAL",Likert,1,TRUE,TRUE,TRUE,4,3,1,3
92,227,10,7,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,6,4,6,1
818,50,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,3,1,1,6
1030,122,10,7,ANNA,TRUSTWORTHY,Likert,5,FALSE,FALSE,TRUE,4,6,3,4
1066,269,10,7,ANNA,TRUSTWORTHY,Likert,1,TRUE,TRUE,TRUE,6,4,1,6
1311,307,10,7,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,5,5,2,5
1120,814,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,3,1,5,2
43,292,10,7,ANNA,TRUE,Likert,6,TRUE,TRUE,FALSE,5,5,5,2
879,171,10,7,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,4,6,2,5
1032,143,7,10,KATE,JUSTIFIED,Likert,1,TRUE,FALSE,TRUE,3,4,6,4
884,87,10,7,ANNA,TRUSTWORTHY,Likert,4,TRUE,TRUE,TRUE,5,5,3,4
311,303,10,7,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,5,5,6,1
686,531,7,10,KATE,JUSTIFIED,Likert,1,TRUE,TRUE,TRUE,5,2,4,6
1187,224,4,2,ANNA,RIGHT,Likert,7,TRUE,TRUE,TRUE,3,1,1,1
1272,84,7,10,KATE,CORRECT,Likert,2,TRUE,TRUE,TRUE,1,6,4,6
222,116,4,2,ANNA,TRUSTWORTHY,Likert,7,TRUE,TRUE,TRUE,2,2,1,1
616,59,4,7,KATE,TRUE,Likert,1,TRUE,TRUE,TRUE,2,2,6,1
1083,371,7,4,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,4,3,2,2
872,121,7,4,ANNA,TRUSTWORTHY,Likert,4,TRUE,FALSE,TRUE,3,4,1,3
1313,108,7,4,ANNA,CORRECT,Likert,7,TRUE,FALSE,TRUE,2,5,3,1
497,83,4,2,ANNA,TRUE,Likert,7,TRUE,TRUE,TRUE,3,1,1,1
564,220,7,4,ANNA,TRUSTWORTHY,Likert,7,TRUE,TRUE,FALSE,2,5,2,2
